metric,estimator,estimate,config,null_model_avg,seed,model,percent_change
mae,standard,84.86867250520277,Preprocessor1_Model1,95.20685185185184,5367,dietML_low_intake,-10.858650554621805
mae,standard,89.57957073637127,Preprocessor1_Model1,92.0489351851852,5508,dietML_low_intake,-2.6826648715121317
mae,standard,89.06659821289847,Preprocessor1_Model1,95.79895061728396,5881,dietML_low_intake,-7.027584708397473
mae,standard,86.50500519351725,Preprocessor1_Model1,95.10969135802468,5898,dietML_low_intake,-9.047118166030538
mae,standard,94.35206525118632,Preprocessor1_Model1,94.21622685185186,6124,dietML_low_intake,0.14417728651780576
mae,standard,98.3954518533838,Preprocessor1_Model1,92.75787037037036,6135,dietML_low_intake,6.0777392371162735
mae,standard,106.97885110896044,Preprocessor1_Model1,94.49912037037038,6142,dietML_low_intake,13.206187200132929
mae,standard,100.68381210311246,Preprocessor1_Model1,94.44456018518518,6204,dietML_low_intake,6.606258640723685
mae,standard,83.65679871836396,Preprocessor1_Model1,95.73752314814816,6245,dietML_low_intake,-12.618588858926286
mae,standard,96.06036029886958,Preprocessor1_Model1,97.92682098765432,6326,dietML_low_intake,-1.905974961670661
mae,standard,91.73688590416474,Preprocessor1_Model1,96.00148919753086,6426,dietML_low_intake,-4.4422261873369004
mae,standard,95.01579554247309,Preprocessor1_Model1,95.6585725308642,6430,dietML_low_intake,-0.6719491744283848
mae,standard,89.56915236909394,Preprocessor1_Model1,94.91547067901234,6468,dietML_low_intake,-5.63271537471349
mae,standard,78.45800703076013,Preprocessor1_Model1,91.4284799382716,6566,dietML_low_intake,-14.186468938637661
mae,standard,100.97667605517545,Preprocessor1_Model1,95.50221450617283,6666,dietML_low_intake,5.7322875467445495
mae,standard,99.08050994630896,Preprocessor1_Model1,94.6989274691358,6684,dietML_low_intake,4.626855439942771
mae,standard,91.32031979391934,Preprocessor1_Model1,96.7289737654321,6765,dietML_low_intake,-5.591555209330306
mae,standard,99.08879838074044,Preprocessor1_Model1,96.38131944444444,7108,dietML_low_intake,2.8091324666463278
mae,standard,78.5218266920175,Preprocessor1_Model1,96.0169212962963,7147,dietML_low_intake,-18.220845209451273
mae,standard,93.49701106006628,Preprocessor1_Model1,94.46376543209875,7191,dietML_low_intake,-1.0234129114060975
mae,standard,83.62223425862118,Preprocessor1_Model1,93.88121913580248,7214,dietML_low_intake,-10.92762212891731
mae,standard,86.76949473956849,Preprocessor1_Model1,91.96503858024693,7233,dietML_low_intake,-5.649477150107328
mae,standard,90.0456365409843,Preprocessor1_Model1,92.18390432098764,7580,dietML_low_intake,-2.3195673862519506
mae,standard,109.86413492998294,Preprocessor1_Model1,97.47168209876544,7620,dietML_low_intake,12.71390065748589
mae,standard,94.2666414286306,Preprocessor1_Model1,91.04274691358025,7649,dietML_low_intake,3.5410778171165593
mae,standard,100.96574512460168,Preprocessor1_Model1,95.55631944444444,7671,dietML_low_intake,5.660981619642887
mae,standard,106.94046033572974,Preprocessor1_Model1,92.58587191358023,7749,dietML_low_intake,15.504080833788652
mae,standard,101.64871067385458,Preprocessor1_Model1,93.8791898148148,7837,dietML_low_intake,8.276084267840265
mae,standard,93.6841625241505,Preprocessor1_Model1,94.92824845679012,8019,dietML_low_intake,-1.3105539740427314
mae,standard,85.09751143940119,Preprocessor1_Model1,92.60165895061728,8209,dietML_low_intake,-8.103685826209562
mae,standard,96.28094677150466,Preprocessor1_Model1,94.69364197530864,8279,dietML_low_intake,1.6762527695469904
mae,standard,107.24978948424388,Preprocessor1_Model1,95.5644675925926,8280,dietML_low_intake,12.227684814263563
mae,standard,100.35747842249116,Preprocessor1_Model1,92.05993055555555,8510,dietML_low_intake,9.013202396376203
mae,standard,104.33486286682036,Preprocessor1_Model1,94.44496913580248,8650,dietML_low_intake,10.471594010261356
mae,standard,92.5713712030836,Preprocessor1_Model1,94.16784722222222,9063,dietML_low_intake,-1.6953515092802032
mae,standard,87.68801562387522,Preprocessor1_Model1,93.70358024691356,9219,dietML_low_intake,-6.419780980819553
mae,standard,96.55980431818176,Preprocessor1_Model1,93.53273919753089,9241,dietML_low_intake,3.2363695820540923
mae,standard,83.7229987354969,Preprocessor1_Model1,91.83702932098764,9350,dietML_low_intake,-8.835249403735263
mae,standard,88.78461791738275,Preprocessor1_Model1,93.43908950617283,9352,dietML_low_intake,-4.981289536733554
mae,standard,97.20613517940151,Preprocessor1_Model1,94.02726851851853,9368,dietML_low_intake,3.380792307347433
mae,standard,96.64257631493102,Preprocessor1_Model1,94.88769290123456,9508,dietML_low_intake,1.8494320601967436
mae,standard,95.08520765507346,Preprocessor1_Model1,95.91033179012346,9515,dietML_low_intake,-0.860307872623763
mae,standard,95.77001917195568,Preprocessor1_Model1,94.06060956790124,9570,dietML_low_intake,1.8173490602571956
mae,standard,75.37838567017155,Preprocessor1_Model1,95.48543981481482,9618,dietML_low_intake,-21.057717473615917
mae,standard,92.40803462897554,Preprocessor1_Model1,93.50766203703704,9674,dietML_low_intake,-1.1759757265944124
mae,standard,103.6883475224925,Preprocessor1_Model1,97.6380864197531,9728,dietML_low_intake,6.196619909907809
mae,standard,92.70719059769804,Preprocessor1_Model1,94.37515432098766,9908,dietML_low_intake,-1.767375889650531
mae,standard,135.92870314581026,Preprocessor1_Model1,136.39447530864197,1147,base_model,-0.3414890242275089
mae,standard,162.61169565858086,Preprocessor1_Model1,138.2673726851852,1303,base_model,17.60670106086717
mae,standard,145.70342457450107,Preprocessor1_Model1,133.71882523148147,1389,base_model,8.962537116425443
mae,standard,143.17861743091328,Preprocessor1_Model1,134.13301697530864,1475,base_model,6.743753819590719
mae,standard,137.16351796843492,Preprocessor1_Model1,138.31283950617285,1512,base_model,-0.8309579514392365
mae,standard,144.98501982423107,Preprocessor1_Model1,131.4220216049383,1535,base_model,10.320186871013053
mae,standard,148.65199065248677,Preprocessor1_Model1,137.79514467592594,1551,base_model,7.87897570853788
mae,standard,143.81217491489346,Preprocessor1_Model1,136.6383198302469,1583,base_model,5.250251242520418
mae,standard,154.3854660682258,Preprocessor1_Model1,140.55551697530865,1659,base_model,9.839492174004572
mae,standard,166.71259159694606,Preprocessor1_Model1,141.2638676697531,1707,base_model,18.01502701786916
mae,standard,134.94239824532778,Preprocessor1_Model1,143.60332175925927,1728,base_model,-6.031144271475081
mae,standard,147.05073826243944,Preprocessor1_Model1,132.82936728395063,1794,base_model,10.706496062792834
mae,standard,137.06001529883136,Preprocessor1_Model1,141.13853973765433,1912,base_model,-2.8897312147369894
mae,standard,168.78161208362403,Preprocessor1_Model1,134.89319830246913,1944,base_model,25.122403655347675
mae,standard,115.67933403049722,Preprocessor1_Model1,136.70778935185186,1976,base_model,-15.382046203111827
mae,standard,124.73858899003928,Preprocessor1_Model1,135.38945601851853,2002,base_model,-7.866836415254104
mae,standard,140.12108135678147,Preprocessor1_Model1,134.17400462962962,2033,base_model,4.432361353130963
mae,standard,139.2587403113022,Preprocessor1_Model1,135.38570794753088,2127,base_model,2.8607394550629635
mae,standard,124.45669438763832,Preprocessor1_Model1,138.6077083333333,2138,base_model,-10.20939896911336
mae,standard,131.74137072049024,Preprocessor1_Model1,135.69046682098767,2307,base_model,-2.910371076921234
mae,standard,142.21210675653128,Preprocessor1_Model1,141.1945273919753,2482,base_model,0.7206932048655438
mae,standard,136.98884639627468,Preprocessor1_Model1,137.6363638117284,2515,base_model,-0.470455188964044
mae,standard,139.92227262727033,Preprocessor1_Model1,133.59392939814813,2521,base_model,4.736999096913995
mae,standard,143.98554663883633,Preprocessor1_Model1,137.45735725308643,2530,base_model,4.7492469782684665
mae,standard,129.1374409118593,Preprocessor1_Model1,132.6074363425926,2784,base_model,-2.616742715520512
mae,standard,162.08368927570297,Preprocessor1_Model1,137.19702160493827,2789,base_model,18.139364382432717
mae,standard,116.53069039082727,Preprocessor1_Model1,135.57259645061728,2799,base_model,-14.045542062570204
mae,standard,159.67123065220875,Preprocessor1_Model1,137.50569444444446,2940,base_model,16.11972238482072
mae,standard,155.50103096901307,Preprocessor1_Model1,135.12900655864198,2980,base_model,15.075981781550537
mae,standard,123.41943953402529,Preprocessor1_Model1,130.2437249228395,3064,base_model,-5.239627009176173
mae,standard,130.2258066133834,Preprocessor1_Model1,134.2553125,3098,base_model,-3.0013753732215176
mae,standard,142.013184952691,Preprocessor1_Model1,130.6287827932099,3274,base_model,8.715079415156945
mae,standard,128.25871871704666,Preprocessor1_Model1,137.8516087962963,3351,base_model,-6.958852466803683
mae,standard,143.16948377157664,Preprocessor1_Model1,139.44398919753087,3435,base_model,2.671678137928469
mae,standard,146.43059122409946,Preprocessor1_Model1,140.65845679012347,3635,base_model,4.103652610513562
mae,standard,130.22656192477055,Preprocessor1_Model1,132.3733661265432,3761,base_model,-1.621779565324645
mae,standard,132.03370376658475,Preprocessor1_Model1,135.2506288580247,3768,base_model,-2.378491781222561
mae,standard,147.2997604021064,Preprocessor1_Model1,129.09641782407408,3855,base_model,14.100579152272743
mae,standard,129.42696937607187,Preprocessor1_Model1,135.00189814814814,4004,base_model,-4.129518805697437
mae,standard,136.09326633161558,Preprocessor1_Model1,139.9579764660494,4113,base_model,-2.761336103892083
mae,standard,151.34658676123308,Preprocessor1_Model1,131.49797067901235,4126,base_model,15.094237561027743
mae,standard,155.51243507836904,Preprocessor1_Model1,136.24467785493826,4210,base_model,14.142025601870076
mae,standard,136.31945814698508,Preprocessor1_Model1,131.65697145061728,4449,base_model,3.5413899051419713
mae,standard,127.41587976325476,Preprocessor1_Model1,134.53443287037038,4452,base_model,-5.291249946379633
mae,standard,153.01942133830053,Preprocessor1_Model1,138.09444058641975,4605,base_model,10.807807098172574
mae,standard,140.60670112567735,Preprocessor1_Model1,143.93304976851852,4657,base_model,-2.311038811579964
mae,standard,127.64718863682224,Preprocessor1_Model1,135.26949074074074,4661,base_model,-5.634901160770616
mae,standard,133.63241292688048,Preprocessor1_Model1,136.82138695987655,4761,base_model,-2.3307569846015754
mae,standard,140.6223913546768,Preprocessor1_Model1,136.35136766975307,4957,base_model,3.132365855888058
mae,standard,166.56902674689195,Preprocessor1_Model1,135.77192129629628,5041,base_model,22.68297093873104
mae,standard,147.7885275470967,Preprocessor1_Model1,134.8933352623457,5055,base_model,9.559547371018699
mae,standard,115.81296525698464,Preprocessor1_Model1,133.6842226080247,5114,base_model,-13.36826216466871
mae,standard,142.11454292864605,Preprocessor1_Model1,135.34901041666666,5274,base_model,4.998582916234081
mae,standard,140.1606293334149,Preprocessor1_Model1,134.9797415123457,5367,base_model,3.838270664191
mae,standard,123.28258836673582,Preprocessor1_Model1,133.88344714506172,5508,base_model,-7.917975675394695
mae,standard,127.60826190828456,Preprocessor1_Model1,132.982706404321,5881,base_model,-4.041461210524589
mae,standard,127.65352737004947,Preprocessor1_Model1,135.65000771604937,5898,base_model,-5.894935415513285
mae,standard,136.84272053774387,Preprocessor1_Model1,138.03434799382717,6124,base_model,-0.8632832866617989
mae,standard,129.10554287644987,Preprocessor1_Model1,135.52325810185184,6135,base_model,-4.735508366083378
mae,standard,161.8272084795082,Preprocessor1_Model1,133.65042824074075,6142,base_model,21.082446655549354
mae,standard,139.4444520616738,Preprocessor1_Model1,140.06266203703703,6204,base_model,-0.44138099788490986
mae,standard,133.44360273543464,Preprocessor1_Model1,135.12962577160494,6245,base_model,-1.2477079149319934
mae,standard,146.11248970514183,Preprocessor1_Model1,140.1259162808642,6326,base_model,4.272281376043468
mae,standard,115.68571464945636,Preprocessor1_Model1,137.28318287037035,6426,base_model,-15.732056738010952
mae,standard,150.28893221341173,Preprocessor1_Model1,141.57145447530863,6430,base_model,6.157652169649432
mae,standard,135.66524140227403,Preprocessor1_Model1,138.9222839506173,6468,base_model,-2.3445069111454035
mae,standard,140.5850895072664,Preprocessor1_Model1,143.74841820987655,6566,base_model,-2.2006007036485182
mae,standard,140.50509987793845,Preprocessor1_Model1,131.3010513117284,6666,base_model,7.009881851104341
mae,standard,134.91640735094322,Preprocessor1_Model1,135.49974922839505,6684,base_model,-0.4305114074185943
mae,standard,150.15005536427435,Preprocessor1_Model1,134.94420331790124,6765,base_model,11.268251375386017
mae,standard,130.91920749736707,Preprocessor1_Model1,133.2934162808642,7108,base_model,-1.7811898364840466
mae,standard,133.2301140379536,Preprocessor1_Model1,141.18098958333334,7147,base_model,-5.631689910125378
mae,standard,121.95663825845412,Preprocessor1_Model1,134.19402584876542,7191,base_model,-9.119174652456321
mae,standard,117.22462028015056,Preprocessor1_Model1,135.88548032407408,7214,base_model,-13.732784400083897
mae,standard,125.48006401939142,Preprocessor1_Model1,137.8582735339506,7233,base_model,-8.978938439636547
mae,standard,147.39019519829023,Preprocessor1_Model1,135.0685976080247,7580,base_model,9.122473919528927
mae,standard,139.79309364943637,Preprocessor1_Model1,136.39385802469135,7620,base_model,2.492220451840034
mae,standard,126.09419510934336,Preprocessor1_Model1,137.5604089506173,7649,base_model,-8.33540255422633
mae,standard,124.32743649984076,Preprocessor1_Model1,144.01580825617285,7671,base_model,-13.67097959226167
mae,standard,135.50449030231331,Preprocessor1_Model1,135.1712287808642,7749,base_model,0.24654767471958935
mae,standard,147.7312040142643,Preprocessor1_Model1,139.2666936728395,7837,base_model,6.077914337012515
mae,standard,160.06802802782013,Preprocessor1_Model1,134.4228086419753,8019,base_model,19.078026746300825
mae,standard,114.88961653231829,Preprocessor1_Model1,133.49032407407407,8209,base_model,-13.934124192727412
mae,standard,140.7940988419335,Preprocessor1_Model1,126.10858603395062,8279,base_model,11.645133190240745
mae,standard,124.68692942482876,Preprocessor1_Model1,132.6685474537037,8280,base_model,-6.016209706117583
mae,standard,136.96974026848977,Preprocessor1_Model1,135.20135223765433,8510,base_model,1.3079662307866569
mae,standard,128.12194597461072,Preprocessor1_Model1,134.21245177469137,8650,base_model,-4.537958825389064
mae,standard,143.51189396389404,Preprocessor1_Model1,129.42992283950616,9063,base_model,10.879996538242244
mae,standard,155.25377090535136,Preprocessor1_Model1,137.4960223765432,9219,base_model,12.915099812980202
mae,standard,122.33494463247251,Preprocessor1_Model1,137.64811535493828,9241,base_model,-11.124867698318539
mae,standard,124.13965375940782,Preprocessor1_Model1,134.80820794753086,9350,base_model,-7.913875831859868
mae,standard,151.628730797177,Preprocessor1_Model1,131.79434799382716,9352,base_model,15.049494234971924
mae,standard,127.38576753528376,Preprocessor1_Model1,135.6416222993827,9368,base_model,-6.0865202171328745
mae,standard,123.05794835849456,Preprocessor1_Model1,139.1985011574074,9508,base_model,-11.595349565338287
mae,standard,136.42218676727637,Preprocessor1_Model1,138.77519097222222,9515,base_model,-1.6955510480377098
mae,standard,136.4981292726993,Preprocessor1_Model1,134.1116261574074,9570,base_model,1.7794901036326656
mae,standard,125.19072861154966,Preprocessor1_Model1,132.5908738425926,9618,base_model,-5.581187465306355
mae,standard,146.03263023545324,Preprocessor1_Model1,131.4770177469136,9674,base_model,11.07084168623177
mae,standard,143.34118265387644,Preprocessor1_Model1,134.12100308641976,9728,base_model,6.874523270241078
mae,standard,137.15041315190376,Preprocessor1_Model1,140.65519675925924,9908,base_model,-2.4917555043160964
